route	step	geom
9	10	LINESTRING (139.71992 35.659310000000005, 139.71985 35.659310000000005, 139.71977 35.659310000000005, 139.71962000000002 35.659310000000005, 139.71926000000002 35.6593, 139.71901 35.65928)
9	11	LINESTRING (139.71901 35.65928, 139.71898000000002 35.65936, 139.71893 35.659470000000006, 139.71871000000002 35.659530000000004, 139.71859 35.65957, 139.71846000000002 35.659620000000004, 139.71820000000002 35.65972, 139.71787 35.65984, 139.71754 35.659960000000005, 139.71712000000002 35.660120000000006, 139.717 35.66017, 139.7166 35.66031, 139.71643 35.66037, 139.71641000000002 35.66037, 139.71630000000002 35.66042, 139.71620000000001 35.660450000000004, 139.71569000000002 35.660630000000005)
9	12	LINESTRING (139.71569000000002 35.660630000000005, 139.71592 35.661030000000004, 139.71604000000002 35.661210000000004, 139.71614000000002 35.66138, 139.71633 35.66171000000001, 139.71635 35.661730000000006, 139.71643 35.66187, 139.71647000000002 35.661930000000005, 139.71654 35.66205, 139.7166 35.662130000000005, 139.71661 35.662150000000004, 139.71663 35.66217, 139.71667000000002 35.662220000000005, 139.71674000000002 35.662290000000006, 139.71678 35.66232, 139.71679 35.662330000000004, 139.7168 35.66234, 139.71693000000002 35.66245, 139.71701000000002 35.662510000000005, 139.71712000000002 35.66261)
9	13	LINESTRING (139.71712000000002 35.66261, 139.71673 35.6627, 139.71663 35.66272, 139.7166 35.66273, 139.71622000000002 35.66283)
9	14	LINESTRING (139.71622000000002 35.66283, 139.71608 35.662690000000005, 139.71591 35.66252, 139.71578000000002 35.66235, 139.71568000000002 35.66221, 139.71559000000002 35.66208, 139.71557 35.66205, 139.71546 35.661880000000004, 139.71536 35.66174, 139.71524000000002 35.661570000000005)
10	0	LINESTRING (139.72174 35.69576, 139.72201 35.69565, 139.72222000000002 35.695570000000004, 139.72234 35.69552, 139.72236 35.69552, 139.72313 35.69521, 139.72336 35.69512, 139.72351 35.695060000000005, 139.72379 35.694950000000006, 139.72383000000002 35.69494, 139.72407 35.694840000000006, 139.72433 35.694750000000006, 139.72435000000002 35.69474, 139.72438000000002 35.69473, 139.72452 35.69469, 139.72456000000003 35.694680000000005, 139.72461 35.69467)
10	1	LINESTRING (139.72461 35.69467, 139.72472000000002 35.69465, 139.7247 35.694570000000006, 139.72462000000002 35.694300000000005, 139.72451 35.69393, 139.72447000000003 35.69375, 139.72445000000002 35.69373, 139.72441 35.69362, 139.72439 35.693580000000004, 139.72437000000002 35.69353, 139.72434 35.693430000000006, 139.72431 35.69333, 139.72426000000002 35.69323, 139.72421 35.693130000000004, 139.72421 35.693090000000005, 139.72420000000002 35.69308, 139.72417000000002 35.693020000000004, 139.72412 35.692930000000004, 139.72409000000002 35.692890000000006, 139.72405 35.69277, 139.72401000000002 35.692710000000005, 139.72399000000001 35.69267, 139.72396 35.692620000000005, 139.72392000000002 35.692550000000004, 139.72388 35.69248, 139.72381000000001 35.69234, 139.72374000000002 35.692240000000005, 139.72368 35.69212, 139.72361 35.692, 139.72358 35.69196, 139.72357000000002 35.69192, 139.72353 35.69187, 139.72346000000002 35.69174, 139.72344 35.691720000000004, 139.72342 35.691680000000005, 139.7234 35.691660000000006, 139.72338000000002 35.69164, 139.72331 35.69156, 139.72323 35.69149, 139.72319000000002 35.691460000000006, 139.72298 35.69127, 139.72263 35.690940000000005, 139.72257000000002 35.69089, 139.72245 35.69079, 139.72232000000002 35.69066, 139.72225 35.6906, 139.72216 35.69052000000001, 139.72196000000002 35.69033, 139.72188 35.690270000000005, 139.72173 35.69014, 139.72165 35.69008, 139.72117 35.689690000000006, 139.72116 35.68968, 139.72111 35.689640000000004, 139.72104000000002 35.68959, 139.72085 35.68943, 139.72080000000003 35.68939, 139.72076 35.68934, 139.72071000000003 35.6893, 139.72067 35.68925, 139.72061000000002 35.689170000000004, 139.72058 35.68911, 139.72056 35.689080000000004, 139.72054 35.689060000000005, 139.72050000000002 35.68898, 139.72046 35.688860000000005, 139.72045 35.68882, 139.72044000000002 35.688770000000005, 139.72043000000002 35.68871, 139.72043000000002 35.688660000000006, 139.7204 35.688210000000005, 139.72039 35.68808000000001, 139.7204 35.688030000000005, 139.72039 35.68788, 139.72036 35.687490000000004, 139.72036 35.687400000000004, 139.72034000000002 35.687200000000004, 139.72033000000002 35.68708, 139.72032000000002 35.68699, 139.72031 35.686820000000004, 139.72029 35.686710000000005, 139.72028 35.686640000000004, 139.72027 35.686600000000006, 139.72026000000002 35.686490000000006, 139.72022 35.68614, 139.7202 35.68594, 139.7202 35.68589, 139.7201 35.68491, 139.72009 35.684810000000006, 139.72007000000002 35.684630000000006, 139.72006000000002 35.684490000000004, 139.72002 35.684160000000006, 139.71999000000002 35.68399, 139.71991 35.68361, 139.71990000000002 35.683550000000004, 139.71985 35.68332, 139.71981000000002 35.68314, 139.71975 35.682840000000006, 139.71973 35.68271, 139.71969 35.68253, 139.71968 35.682480000000005, 139.71964 35.682280000000006, 139.71961000000002 35.682100000000005, 139.71957 35.681830000000005, 139.71957 35.68178, 139.71955 35.68169, 139.71954000000002 35.68162, 139.71953000000002 35.68159, 139.71948 35.6813, 139.71944000000002 35.681070000000005, 139.71944000000002 35.681050000000006, 139.71943000000002 35.680980000000005, 139.71937 35.68072, 139.71936000000002 35.68063, 139.71936000000002 35.68057, 139.71935000000002 35.68052, 139.71935000000002 35.680490000000006, 139.71934000000002 35.68045, 139.71936000000002 35.68036, 139.71944000000002 35.680200000000006, 139.71946 35.680150000000005, 139.71949 35.68009, 139.71953000000002 35.680020000000006, 139.71961000000002 35.679880000000004, 139.71965 35.679790000000004, 139.71973 35.67963, 139.71982 35.679460000000006, 139.71991 35.679300000000005, 139.72001 35.679120000000005, 139.72013 35.67886, 139.72023000000002 35.67869, 139.72031 35.67853, 139.72063 35.677910000000004, 139.72067 35.67783, 139.72070000000002 35.677760000000006, 139.72071000000003 35.67774, 139.72079000000002 35.677580000000006, 139.72080000000003 35.67756, 139.72087000000002 35.67745, 139.72089000000003 35.67743, 139.72103 35.67719, 139.72137 35.67653, 139.72171 35.67589, 139.72179 35.675740000000005, 139.72201 35.675320000000006, 139.72208 35.675200000000004, 139.72213000000002 35.67512, 139.72215 35.675090000000004, 139.72219 35.675050000000006, 139.72228 35.674960000000006, 139.72234 35.6749, 139.72237 35.674870000000006, 139.72242 35.67483, 139.72259000000003 35.67472, 139.72262 35.6747, 139.72263 35.674690000000005, 139.72265000000002 35.67468, 139.72271 35.67465, 139.72275000000002 35.67463, 139.72283000000002 35.674600000000005, 139.72299 35.67454, 139.72303000000002 35.67452, 139.72305 35.674510000000005, 139.72309 35.674490000000006, 139.72315 35.67446, 139.72320000000002 35.67443, 139.72325 35.67439, 139.72329000000002 35.67434, 139.72332 35.674310000000006, 139.72334 35.67428, 139.72338000000002 35.67423, 139.72341 35.674170000000004, 139.72351 35.67398, 139.72353 35.67394, 139.72362 35.67376, 139.72363 35.67374, 139.72368 35.67363, 139.72373000000002 35.67352, 139.72406 35.67287, 139.72410000000002 35.672740000000005, 139.72417000000002 35.67258, 139.72419000000002 35.672540000000005, 139.72436000000002 35.67213, 139.72438000000002 35.6721, 139.72441 35.67202, 139.72453000000002 35.671730000000004)
10	2	LINESTRING (139.72453000000002 35.671730000000004, 139.72469 35.671780000000005, 139.72471000000002 35.671780000000005, 139.72498000000002 35.67186, 139.7251 35.671890000000005, 139.72548 35.67199, 139.72570000000002 35.672050000000006, 139.72577 35.672070000000005, 139.72587000000001 35.672090000000004, 139.72592 35.67211, 139.72606000000002 35.67215, 139.7262 35.671800000000005, 139.72621 35.671760000000006, 139.72626000000002 35.671620000000004, 139.72628 35.671580000000006, 139.72632000000002 35.67147000000001, 139.72632000000002 35.67145, 139.72638 35.67127, 139.72642000000002 35.67116, 139.72658 35.67071, 139.72661000000002 35.67062, 139.72663 35.67054, 139.72668000000002 35.670320000000004, 139.72672 35.67018, 139.72672 35.67015, 139.72674 35.67009, 139.72676 35.669990000000006, 139.72678000000002 35.669900000000005, 139.72685 35.6696, 139.7269 35.669410000000006, 139.72707 35.66868, 139.72708 35.668620000000004, 139.72715000000002 35.668330000000005, 139.72717 35.668260000000004, 139.72719 35.66817, 139.72719 35.668110000000006, 139.7272 35.66807, 139.7272 35.66803, 139.72721 35.667970000000004, 139.72721 35.6679, 139.72723000000002 35.667750000000005, 139.72725 35.667640000000006, 139.72726 35.667590000000004, 139.72727 35.667530000000006, 139.72728 35.66752, 139.72729 35.667460000000005, 139.72732000000002 35.667300000000004, 139.72735 35.66713, 139.72737 35.66709, 139.72738 35.66707, 139.72739 35.667030000000004, 139.72742000000002 35.667, 139.72743 35.66698, 139.72744 35.66696, 139.72747 35.66693, 139.72749000000002 35.666900000000005, 139.72752 35.66687, 139.72761 35.6668, 139.72784000000001 35.66664, 139.72788 35.666610000000006, 139.72795000000002 35.666560000000004, 139.72824 35.66635, 139.72856000000002 35.66612, 139.72884000000002 35.665940000000006, 139.7289 35.665890000000005, 139.72899 35.665820000000004, 139.72904 35.66579, 139.72909 35.665760000000006, 139.72918 35.665690000000005, 139.72927 35.66563, 139.72932 35.66559, 139.7297 35.665330000000004, 139.72999000000002 35.66512, 139.73005 35.66508, 139.73020000000002 35.66498, 139.73031 35.664910000000006, 139.73037000000002 35.66487, 139.73056000000003 35.66474, 139.7307 35.664640000000006, 139.73081000000002 35.664570000000005, 139.73087 35.664530000000006, 139.73093 35.664480000000005, 139.73098000000002 35.66445, 139.73107000000002 35.66438, 139.73112 35.66434, 139.73132 35.66413, 139.73144000000002 35.664010000000005, 139.73153000000002 35.66393, 139.73161000000002 35.66386, 139.73165 35.66382, 139.73183 35.663650000000004, 139.73198000000002 35.66351, 139.73222 35.66331, 139.73224000000002 35.6633, 139.7323 35.663250000000005, 139.73236 35.66322, 139.73241000000002 35.663180000000004, 139.73255 35.66311, 139.73286000000002 35.66295, 139.73292 35.66292, 139.73318 35.66279, 139.73344 35.662670000000006, 139.73347 35.662650000000006, 139.73391 35.66243, 139.73423000000003 35.662290000000006, 139.73446 35.66223, 139.73449000000002 35.66223, 139.73502000000002 35.66208, 139.73532 35.66199, 139.73545000000001 35.661950000000004, 139.73607 35.66176, 139.73609000000002 35.66176)
10	3	LINESTRING (139.73609000000002 35.66176, 139.73611000000002 35.66189, 139.73614 35.662060000000004)
11	0	LINESTRING (139.71632000000002 35.696290000000005, 139.71639000000002 35.69623)
11	1	LINESTRING (139.71639000000002 35.69623, 139.71607 35.696020000000004, 139.71601 35.69599, 139.71594000000002 35.69603, 139.71594000000002 35.69604, 139.71593000000001 35.69604, 139.71592 35.69604, 139.71591 35.69604, 139.7159 35.69604, 139.71589 35.69604, 139.71588 35.69604, 139.71587000000002 35.69603, 139.71586000000002 35.69603, 139.71585000000002 35.696020000000004, 139.71584000000001 35.696020000000004, 139.71574 35.695910000000005)
11	2	LINESTRING (139.71574 35.695910000000005, 139.71567000000002 35.69586, 139.71551000000002 35.69595, 139.71521 35.69614, 139.71516 35.696160000000006, 139.71497000000002 35.69628, 139.71473 35.69643, 139.71458 35.69653, 139.71426000000002 35.69673, 139.71422 35.696760000000005, 139.71392 35.69695, 139.71369 35.69709, 139.71341 35.69727, 139.71332 35.69733, 139.71327000000002 35.69736, 139.71324 35.697390000000006, 139.71319 35.69742, 139.71316000000002 35.69745, 139.71316000000002 35.69746, 139.71313 35.69749, 139.71311 35.69751, 139.71310000000003 35.69753, 139.71309000000002 35.69755, 139.71308000000002 35.69756, 139.71306 35.697720000000004, 139.71272000000002 35.69771, 139.7127 35.69771, 139.71248 35.697700000000005, 139.71202000000002 35.697680000000005, 139.7118 35.69767, 139.71169 35.697660000000006, 139.71163 35.697660000000006, 139.71157000000002 35.697660000000006, 139.7115 35.697660000000006, 139.71134 35.697660000000006, 139.71112000000002 35.697660000000006, 139.71104000000003 35.697660000000006, 139.71085000000002 35.697660000000006, 139.7107 35.697660000000006, 139.71047000000002 35.697660000000006, 139.71028 35.69767, 139.71025 35.69767, 139.71009 35.69767, 139.70987000000002 35.69767, 139.70961 35.697680000000005, 139.70939 35.697680000000005, 139.70935 35.697680000000005, 139.70917 35.69769, 139.70913000000002 35.69769, 139.7091 35.69769, 139.70906000000002 35.69769, 139.70895000000002 35.69771, 139.7089 35.69771, 139.70873 35.69774, 139.70860000000002 35.69776, 139.70837 35.697790000000005, 139.70816000000002 35.69782, 139.70801 35.69784000000001, 139.70795 35.69785, 139.70786 35.697860000000006, 139.70771000000002 35.697880000000005, 139.70764 35.69789, 139.70756 35.697900000000004)
11	3	LINESTRING (139.70756 35.697900000000004, 139.70744000000002 35.69791, 139.70745000000002 35.69798, 139.7075 35.69825, 139.70751 35.698280000000004, 139.70757 35.698600000000006, 139.70765 35.69894, 139.70770000000002 35.699220000000004, 139.70772000000002 35.69928, 139.70774 35.69939, 139.70777 35.699560000000005, 139.70778 35.699630000000006, 139.70781000000002 35.699780000000004, 139.70781000000002 35.6998, 139.70783 35.6999, 139.70785 35.700050000000005, 139.70785 35.70006, 139.70787 35.70017, 139.70788000000002 35.700230000000005, 139.70791 35.70036, 139.70797000000002 35.70067, 139.70799000000002 35.7008, 139.708 35.70091, 139.70811 35.70154, 139.70816000000002 35.701820000000005, 139.70819 35.702000000000005, 139.70824000000002 35.70203, 139.70829 35.7023, 139.70834000000002 35.70259, 139.70838 35.70282, 139.70842000000002 35.70311, 139.70846 35.70338, 139.70848 35.703450000000004, 139.70848 35.703500000000005, 139.70853000000002 35.703790000000005, 139.70855 35.703920000000004, 139.70857 35.704080000000005, 139.70856 35.70411, 139.70857 35.70418, 139.70858 35.70425, 139.70859000000002 35.70434, 139.70861000000002 35.704510000000006, 139.70862000000002 35.70458, 139.70864 35.70474, 139.70865 35.70478)
11	4	LINESTRING (139.70865 35.70478, 139.70876 35.70478, 139.70885 35.70478, 139.70911 35.70476, 139.70918 35.704750000000004, 139.70921 35.704750000000004, 139.70924000000002 35.704750000000004, 139.70941000000002 35.70476, 139.70950000000002 35.70476, 139.70952 35.70476, 139.70957 35.70476, 139.70993 35.70474, 139.70997 35.70474, 139.71053 35.704730000000005, 139.71064 35.70472, 139.71068000000002 35.704730000000005, 139.71071 35.70472, 139.71092000000002 35.704710000000006, 139.71094000000002 35.704710000000006, 139.71111000000002 35.7047, 139.71115 35.70469, 139.71119000000002 35.70469, 139.71127 35.70468, 139.71131 35.70468, 139.71136 35.70467)
11	5	LINESTRING (139.71136 35.70467, 139.71133 35.70463, 139.71126 35.704480000000004, 139.71125 35.70445, 139.71118 35.70431, 139.71115 35.70427, 139.71095000000003 35.703860000000006, 139.71094000000002 35.70383, 139.71085000000002 35.70367, 139.71085000000002 35.703660000000006, 139.71085000000002 35.70365, 139.71085000000002 35.70364, 139.71085000000002 35.703610000000005, 139.71086000000003 35.70358, 139.71086000000003 35.703570000000006, 139.71087 35.70355, 139.71089 35.70353, 139.71093000000002 35.70351, 139.71094000000002 35.703500000000005, 139.71096 35.703500000000005, 139.71097 35.703500000000005, 139.71102000000002 35.70349, 139.71104000000003 35.70349, 139.71124 35.70346, 139.71139000000002 35.703430000000004, 139.71143 35.703430000000004, 139.71146000000002 35.70342, 139.71157000000002 35.703410000000005, 139.7117 35.703390000000006, 139.71174000000002 35.70338, 139.71179 35.70338, 139.71183000000002 35.703390000000006)
12	0	LINESTRING (139.77021000000002 35.68905, 139.77020000000002 35.68901, 139.77018 35.68896, 139.77004000000002 35.688610000000004, 139.77001 35.688550000000006, 139.77 35.68851, 139.76998 35.688460000000006, 139.7699 35.688280000000006, 139.76979 35.688, 139.76972 35.687850000000005)
12	1	LINESTRING (139.76972 35.687850000000005, 139.76976000000002 35.687810000000006, 139.7698 35.68777, 139.7699 35.687670000000004, 139.76999 35.68761, 139.77006 35.687560000000005, 139.77011000000002 35.68751, 139.77018 35.68742, 139.77025 35.68732, 139.77030000000002 35.68724, 139.77042 35.687050000000006, 139.77067000000002 35.68665, 139.77072 35.68657, 139.77076000000002 35.686490000000006, 139.77082000000001 35.68639, 139.77091000000001 35.68621, 139.77093000000002 35.68618, 139.77106 35.68589, 139.77127000000002 35.68547)
12	2	LINESTRING (139.77127000000002 35.68547, 139.77129000000002 35.685430000000004, 139.77138000000002 35.685210000000005, 139.77123 35.68524, 139.77120000000002 35.68525, 139.77116 35.68525, 139.77110000000002 35.68526, 139.77108 35.68527, 139.77107 35.68527, 139.77101000000002 35.685280000000006, 139.77086 35.685300000000005, 139.7708 35.68531, 139.77043 35.68536, 139.77033 35.6854, 139.77022000000002 35.68547, 139.77008 35.68556, 139.7697 35.685790000000004, 139.76923000000002 35.686080000000004, 139.76911 35.686150000000005, 139.76901 35.686170000000004, 139.76884 35.68621, 139.76872 35.68623, 139.76862 35.68625, 139.76844 35.686280000000004, 139.76841000000002 35.68629, 139.76838 35.68629, 139.7683 35.6863, 139.76811 35.68632, 139.76809 35.68632, 139.76791 35.68634, 139.76779000000002 35.686350000000004, 139.76764 35.68636, 139.76684 35.686440000000005, 139.76659 35.686460000000004, 139.76617000000002 35.6865, 139.76600000000002 35.686530000000005, 139.76577 35.68657, 139.76565000000002 35.686600000000006, 139.76556000000002 35.68661, 139.76509000000001 35.686690000000006, 139.76500000000001 35.6867, 139.76487 35.68672, 139.76486 35.686730000000004, 139.76466000000002 35.68676, 139.76428 35.686820000000004, 139.76421000000002 35.68683, 139.76372 35.686910000000005)
